user,gender,age,occupation,zip_code,categories,n_interactions,all_categories
3844,M,35,17,01519,1	4	,52.0,1	4
30,M,18,4,49546,1	6	,853.0,1	6
4248,M,56,13,49307,1	14	,42.0,1	14
2942,M,25,14,02148,1	12	,82.0,1	12
1667,M,35,4,10036,1	6	,159.0,1	6
1925,M,1,0,02780,1	2	,140.0,1	2
1518,M,56,13,02356,1	14	,174.0,1	14
1488,M,35,12,61614,1	19	,178.0,1	19
4710,F,35,0,13064,18	2	,32.0,18	2
158,M,25,0,12306,1	2	,581.0,1	2
1257,M,35,3,46033,1	15	,203.0,1	15
3822,M,56,14,02632,1	12	,53.0,1	12
2075,M,18,4,12309,1	6	,128.0,1	6
5832,F,45,1,46737,18	5	,0.0,18	5
895,M,25,5,04103,1	8	,262.0,1	8
3826,M,45,0,03060,1	2	,53.0,1	2
980,M,25,0,01701,1	2	,248.0,1	2
4732,M,56,14,02632,1	12	,32.0,1	12
6003,F,1,10,01607,18	11	,0.0,18	11
4016,M,18,10,02780,1	11	,47.0,1	11
5732,M,50,1,01778,1	5	,0.0,1	5
1768,M,35,18,13027,1	3	,151.0,1	3
3431,F,1,10,00681,18	11	,65.0,18	11
4083,F,18,4,88119,18	6	,45.0,18	6
3987,F,50,3,33615,18	15	,48.0,18	15
1380,M,45,14,46804,1	12	,191.0,1	12
5552,F,50,16,48706,18	22	,0.0,18	22
3603,F,45,14,46804,18	12	,59.0,18	12
3089,M,18,4,32607,1	6	,77.0,1	6
2847,M,18,0,46517,1	2	,87.0,1	2
1435,M,18,10,32750,1	11	,185.0,1	11
3048,M,18,2,96002,1	20	,78.0,1	20
2957,F,18,0,60641,18	2	,81.0,18	2
1097,F,18,0,81301,18	2	,227.0,18	2
4105,M,25,0,60089,1	2	,45.0,1	2
5043,F,18,4,22904,18	6	,28.0,18	6
5314,M,56,13,33316,1	14	,24.0,1	14
5651,M,18,4,22807,1	6	,0.0,1	6
720,M,18,16,97405,1	22	,299.0,1	22
4294,M,25,12,68508,1	19	,41.0,1	19
3299,F,1,10,50246,18	11	,69.0,18	11
907,M,18,19,55912,1	13	,261.0,1	13
2335,F,18,3,45244,18	15	,113.0,18	15
2463,M,25,12,60618,1	19	,105.0,1	19
4850,F,50,14,60618,18	12	,31.0,18	12
5983,F,18,19,46556,18	13	,0.0,18	13
2720,F,35,2,95521,18	20	,93.0,18	20
1597,F,1,10,35810,18	11	,165.0,18	11
2998,M,18,0,87122,1	2	,80.0,1	2
328,M,35,0,95826,1	2	,434.0,1	2
1151,M,25,7,32836,1	0	,217.0,1	0
1418,M,1,10,99203,1	11	,186.0,1	11
2805,F,25,6,95833,18	9	,89.0,18	9
670,M,1,10,60202,1	11	,310.0,1	11
4682,M,1,0,95451,1	2	,33.0,1	2
2188,F,50,16,99114,18	22	,121.0,18	22
2590,M,35,0,48103,1	2	,99.0,1	2
603,M,18,20,60641,1	21	,327.0,1	21
878,M,50,13,87502,1	14	,266.0,1	14
1606,M,50,12,87505,1	19	,165.0,1	19
1675,M,25,4,99217,1	6	,158.0,1	6
1561,M,1,19,73505,1	13	,169.0,1	13
1591,F,35,20,95451,18	21	,166.0,18	21
1555,M,45,14,85251,1	12	,170.0,1	12
2376,F,25,0,28304,18	2	,110.0,18	2
1093,M,25,12,27713-9225,1	19	,229.0,1	19
97,M,25,0,45245,1	2	,668.0,1	2
5643,F,25,4,60443,18	6	,0.0,18	6
4735,F,56,1,11795,18	5	,32.0,18	5
4993,M,18,4,45403,1	6	,29.0,1	6
772,M,45,17,27502,1	4	,287.0,1	4
1088,M,18,5,41018,1	8	,230.0,1	8
2228,M,45,16,60126,1	22	,118.0,1	22
727,F,18,19,60641,18	13	,297.0,18	13
4900,M,1,10,60148,1	11	,30.0,1	11
2199,F,25,15,27603,18	17	,120.0,18	17
5318,M,18,4,45231,1	6	,24.0,1	6
2325,F,25,0,27713,18	2	,113.0,18	2
5469,M,1,10,41011,1	11	,0.0,1	11
3461,M,25,17,45233,1	4	,64.0,1	4
1415,M,1,10,60148,1	11	,187.0,1	11
4767,M,25,12,45140,1	19	,31.0,1	19
3880,F,25,1,27515,18	5	,51.0,18	5
3717,F,35,9,46815,18	7	,56.0,18	7
3127,M,1,10,60613,1	11	,75.0,1	11
3881,M,35,1,60016,1	5	,51.0,1	5
3505,M,56,20,46804,1	21	,63.0,1	21
3988,F,1,10,11743,18	11	,48.0,18	11
234,M,45,12,53718,1	19	,500.0,1	19
5257,M,56,3,94941,1	15	,25.0,1	15
382,F,25,7,10016,18	0	,403.0,18	0
1974,M,45,7,11201,1	0	,136.0,1	0
5650,M,18,4,07508,1	6	,0.0,1	6
1156,M,25,0,10006,1	2	,216.0,1	2
5782,M,35,7,10011,1	0	,0.0,1	0
5016,M,45,17,88005-4313,1	4	,28.0,1	4
794,M,45,6,01950,1	9	,282.0,1	9
3435,M,18,4,80521,1	6	,65.0,1	6
4729,F,25,0,60622,18	2	,32.0,18	2
3068,F,25,1,46807,18	5	,77.0,18	5
1802,F,25,0,93940,18	2	,148.0,18	2
5024,F,25,20,60612,18	21	,28.0,18	21
5313,M,1,10,44906,1	11	,24.0,1	11
4879,M,35,17,64153,1	4	,31.0,1	4
1502,M,25,6,60060,1	9	,176.0,1	9
5252,F,50,3,95451-9554,18	15	,25.0,18	15
2126,M,56,17,94931,1	4	,125.0,1	4
1626,F,45,1,13088,18	5	,163.0,18	5
415,M,25,2,60123,1	20	,391.0,1	20
4538,M,25,12,60025,1	19	,36.0,1	19
618,M,25,5,96815,1	8	,322.0,1	8
4212,F,25,7,27514,18	0	,43.0,18	0
4228,M,50,14,60016,1	12	,42.0,1	12
3806,M,25,12,60025,1	19	,53.0,1	19
4636,M,45,0,61821,1	2	,34.0,1	2
1577,F,45,1,60302,18	5	,167.0,18	5
405,M,50,11,85726,1	16	,396.0,1	16
719,M,25,14,60061,1	12	,299.0,1	12
1538,F,35,3,60187,18	15	,171.0,18	15
5644,M,56,1,85718,1	5	,0.0,1	5
2058,M,1,10,46324,1	11	,130.0,1	11
2982,M,1,10,96782,1	11	,81.0,1	11
347,F,35,6,14905,18	9	,419.0,18	9
3174,F,25,4,32607,18	6	,73.0,18	6
2380,M,18,10,60148,1	11	,110.0,1	11
2711,M,45,12,64117,1	19	,94.0,1	19
2116,M,45,5,60647,1	8	,126.0,1	8
862,M,18,4,60115,1	6	,269.0,1	6
3661,M,45,2,86701,1	20	,57.0,1	20
807,M,1,10,60565,1	11	,280.0,1	11
4634,M,1,10,60007,1	11	,34.0,1	11
1879,M,25,0,60622,1	2	,143.0,1	2
1050,M,45,2,60613,1	20	,235.0,1	20
2675,F,35,12,46755,18	19	,95.0,18	19
3389,M,25,5,60466,1	8	,66.0,1	8
4172,M,18,19,60010,1	13	,43.0,1	13
513,M,35,14,60626,1	12	,356.0,1	12
5848,F,18,1,01562,18	5	,0.0,18	5
5026,F,50,0,46815,18	2	,28.0,18	2
2986,M,35,5,33317,1	8	,80.0,1	8
1834,F,35,6,44303,18	9	,146.0,18	9
3511,F,45,15,59840,18	17	,62.0,18	17
5027,F,18,4,59715,18	6	,28.0,18	6
699,F,18,4,10033,18	6	,303.0,18	6
1126,F,56,16,70503,18	22	,221.0,18	22
5373,F,25,20,46835,18	21	,23.0,18	21
1379,M,25,5,33025,1	8	,191.0,1	8
2276,M,45,17,48116,1	4	,116.0,1	4
1186,M,25,6,70508,1	9	,212.0,1	9
859,F,45,7,37877,18	0	,270.0,18	0
1173,M,56,13,60506,1	14	,213.0,1	14
2756,F,50,2,48118,18	20	,92.0,18	20
4155,F,56,13,37774,18	14	,44.0,18	14
5471,F,35,1,46774,18	5	,0.0,18	5
5785,F,45,0,11217,18	2	,0.0,18	2
2892,M,18,1,14620,1	5	,85.0,1	5
609,M,50,14,13210,1	12	,325.0,1	12
2324,M,25,0,71731,1	2	,113.0,1	2
3457,M,25,6,23235,1	9	,64.0,1	9
4678,M,18,2,31401,1	20	,33.0,1	20
4793,M,56,7,39211,1	0	,31.0,1	0
2481,M,56,13,44143,1	14	,104.0,1	14
5363,F,45,9,13035,18	7	,23.0,18	7
4041,M,50,17,01536,1	4	,46.0,1	4
523,M,50,7,08816,1	0	,354.0,1	0
3227,M,56,6,74105,1	9	,71.0,1	9
3260,M,45,11,48104,1	16	,70.0,1	16
1496,M,50,2,32117,1	20	,177.0,1	20
4628,M,35,18,44708,1	3	,34.0,1	3
4093,M,25,20,90024,1	21	,45.0,1	21
4180,F,1,10,13090,18	11	,43.0,18	11
4595,M,35,17,82604,1	4	,35.0,1	4
5208,M,56,0,06082,1	2	,26.0,1	2
562,M,1,10,13066,1	11	,341.0,1	11
4939,F,50,1,52002,18	5	,30.0,18	5
1816,M,25,0,61021,1	2	,147.0,1	2
4451,M,45,1,13214,1	5	,37.0,1	5
6002,M,50,15,13039,1	17	,0.0,1	17
873,F,56,3,48130,18	15	,267.0,18	15
3598,M,56,13,48108,1	14	,60.0,1	14
5549,M,45,11,72316,1	16	,0.0,1	16
5734,F,25,6,22923,18	9	,0.0,18	9
4448,M,56,13,52003,1	14	,37.0,1	14
2598,M,35,17,77584,1	4	,98.0,1	4
4006,F,18,10,13090,18	11	,47.0,18	11
4007,M,56,13,49423,1	14	,47.0,1	14
4005,F,25,12,02478,18	19	,48.0,18	19
1443,M,50,12,48104,1	19	,184.0,1	19
703,M,50,17,08055,1	4	,302.0,1	4
31,M,45,12,94103,1	19	,832.0,1	19
3857,M,50,20,48104,1	21	,52.0,1	21
3859,F,18,4,02138,18	6	,52.0,18	6
1927,M,25,17,02140,1	4	,139.0,1	4
3759,F,45,16,48103,18	22	,55.0,18	22
1825,F,45,0,08901,18	2	,146.0,18	2
2807,M,45,12,48130,1	19	,89.0,1	19
5784,F,25,4,22902,18	6	,0.0,18	6
4861,M,45,0,13131,1	2	,31.0,1	2
4445,F,50,6,48103-4711,18	9	,37.0,18	9
5364,F,25,1,13210,18	5	,23.0,18	5
5100,M,56,7,48114,1	0	,27.0,1	0
1945,M,35,0,13207,1	2	,138.0,1	2
3736,F,45,9,57108,18	7	,56.0,18	7
4363,M,56,7,48114,1	0	,39.0,1	0
3688,M,35,7,48104,1	0	,57.0,1	0
2996,F,50,1,06043,18	5	,80.0,18	5
2536,M,25,7,30115,1	0	,102.0,1	0
3687,F,56,13,48105,18	14	,57.0,18	14
1057,M,35,3,13088,1	15	,234.0,1	15
2937,M,35,17,50321,1	4	,82.0,1	4
5550,F,18,4,27708,18	6	,0.0,18	6
3999,M,18,4,01040,1	6	,48.0,1	6
4008,M,18,10,48169,1	11	,47.0,1	11
4578,M,56,7,13212,1	0	,35.0,1	0
4950,F,56,15,97367,18	17	,29.0,18	17
3113,M,45,7,48103,1	0	,76.0,1	0
3539,M,56,1,48104,1	5	,61.0,1	5
4278,M,56,14,01545,1	12	,41.0,1	12
3818,M,50,6,13035,1	9	,53.0,1	9
655,F,56,7,01562,18	0	,313.0,18	0
3036,M,50,17,48197,1	4	,78.0,1	4
5735,M,35,18,13146,1	3	,0.0,1	3
3904,M,35,17,49424,1	4	,50.0,1	4
1531,M,45,17,13152,1	4	,172.0,1	4
5463,F,56,3,52003,18	15	,0.0,18	15
445,M,35,2,48104,1	20	,379.0,1	20
4232,M,56,1,13210,1	5	,42.0,1	5
3394,M,35,3,48107,1	15	,66.0,1	15
4716,F,45,1,01604,18	5	,32.0,18	5
1670,M,25,12,02139,1	19	,158.0,1	19
5718,M,35,16,98031,1	22	,0.0,1	22
3641,F,1,10,48105,18	11	,58.0,18	11
5664,M,35,1,48116,1	5	,0.0,1	5
1794,M,50,12,06082,1	19	,149.0,1	19
2856,M,25,8,50309,1	10	,87.0,1	10
2370,M,18,4,44312,1	6	,110.0,1	6
2360,F,25,0,11106,18	2	,111.0,18	2
3816,M,50,13,41076,1	14	,53.0,1	14
1609,F,35,9,61270,18	7	,164.0,18	7
3727,M,35,11,94306,1	16	,56.0,1	16
2253,F,45,9,13203,18	7	,117.0,18	7
5557,F,50,16,13207,18	22	,0.0,18	22
5175,F,35,14,13316,18	12	,26.0,18	12
4978,F,56,6,06074,18	9	,29.0,18	9
3930,M,56,13,13685,1	14	,49.0,1	14
4780,M,50,6,13210,1	9	,31.0,1	9
4235,M,56,7,49423,1	0	,42.0,1	0
4553,M,25,14,94110,1	12	,35.0,1	12
4889,M,50,14,95823,1	12	,30.0,1	12
5241,F,56,9,13078,18	7	,25.0,18	7
4166,M,50,7,13203,1	0	,44.0,1	0
4542,F,45,16,01532,18	22	,36.0,18	22
3907,F,25,9,49424,18	7	,50.0,18	7
1111,F,56,13,13057,18	14	,223.0,18	14
5118,M,35,14,06040,1	12	,27.0,1	12
3172,M,50,1,13215,1	5	,73.0,1	5
3352,F,35,7,06082,18	0	,67.0,18	0
3373,F,45,7,01602,18	0	,67.0,18	0
5728,M,45,7,94109,1	0	,0.0,1	0
1735,M,25,14,94404,1	12	,153.0,1	12
5559,F,50,7,13027,18	0	,0.0,18	0
489,M,25,1,13210,1	5	,366.0,1	5
4758,M,35,0,06108,1	2	,32.0,1	2
1580,M,25,3,75150,1	15	,167.0,1	15
5357,M,18,18,13045,1	3	,23.0,1	3
582,M,25,4,22903,1	6	,336.0,1	6
6021,F,35,9,13066,18	7	,0.0,18	7
3835,M,50,13,59715,1	14	,52.0,1	14
420,F,25,14,95125,18	12	,387.0,18	12
5025,M,35,17,62034,1	4	,28.0,1	4
5556,F,45,2,01545,18	20	,0.0,18	20
3482,F,25,0,06040,18	2	,63.0,18	2
3663,M,25,17,32224,1	4	,57.0,1	4
5558,M,56,5,06082,1	8	,0.0,1	8
767,M,25,16,37922,1	22	,288.0,1	22
3221,F,25,6,33076,18	9	,71.0,18	9
3587,M,50,18,13126,1	3	,60.0,1	3
4478,F,56,3,06040,18	15	,37.0,18	15
1967,M,56,13,13123,1	14	,136.0,1	14
3466,M,35,6,37923,1	9	,64.0,1	9
1316,M,35,7,08021,1	0	,197.0,1	0
4701,F,18,0,22102,18	2	,33.0,18	2
3852,F,35,11,43201,18	16	,52.0,18	16
2506,M,25,0,98122,1	2	,103.0,1	2
5659,M,35,17,11355,1	4	,0.0,1	4
4499,F,25,16,95687,18	22	,36.0,18	22
4069,M,25,4,22901,1	6	,46.0,1	6
312,M,45,17,32024,1	4	,443.0,1	4
1801,M,18,4,37743,1	6	,148.0,1	6
2797,M,18,7,64055,1	0	,89.0,1	0
3986,M,50,8,78065,1	10	,48.0,1	10
2745,F,56,12,01520,18	19	,92.0,18	19
1820,M,35,16,11358,1	22	,146.0,1	22
3583,F,45,1,01609,18	5	,60.0,18	5
2107,F,35,9,06074,18	7	,126.0,18	7
2478,M,56,7,06071,1	0	,104.0,1	0
825,F,35,14,01536,18	12	,277.0,18	12
5053,M,56,13,01501,1	14	,28.0,1	14
5560,F,56,7,06118,18	0	,0.0,18	0
1153,M,25,1,49503,1	5	,216.0,1	5
4815,M,25,7,22407,1	0	,31.0,1	0
4356,M,45,7,01531,1	0	,39.0,1	0
5019,M,45,1,53045,1	5	,28.0,1	5
4247,F,1,10,06074,18	11	,42.0,18	11
327,M,25,0,06096,1	2	,435.0,1	2
4182,M,50,7,37938,1	0	,43.0,1	0
3719,M,35,7,44306,1	0	,56.0,1	0
5642,F,50,9,02865,18	7	,0.0,18	7
3197,F,45,9,01520,18	7	,72.0,18	7
2366,M,25,17,95035,1	4	,111.0,1	4
4073,F,35,14,45243,18	12	,46.0,18	12
4813,M,56,0,01606,1	2	,31.0,1	2
2367,F,25,14,94010,18	12	,111.0,18	12
3412,M,45,17,45255,1	4	,66.0,1	4
2395,M,25,2,22903,1	20	,109.0,1	20
4971,M,25,4,22902,1	6	,29.0,1	6
5903,F,25,4,22903,18	6	,0.0,18	6
5032,M,25,4,22903,1	6	,28.0,1	6
5080,M,25,4,22903,1	6	,27.0,1	6
5882,M,25,4,22901,1	6	,0.0,1	6
2500,M,25,4,22903,1	6	,103.0,1	6
522,M,25,7,22902,1	0	,354.0,1	0
4841,M,25,4,22923,1	6	,31.0,1	6
1776,M,35,1,22903,1	5	,150.0,1	5
3842,M,45,17,48105,1	4	,52.0,1	4
5641,M,50,17,01430,1	4	,0.0,1	4
5554,F,45,6,42406,18	9	,0.0,18	9
5165,M,35,17,36830,1	4	,26.0,1	4
5607,F,35,0,49464,18	2	,0.0,18	2
3093,F,45,4,42420,18	6	,76.0,18	6
1133,M,25,0,48104,1	2	,220.0,1	2
422,M,18,7,10038,1	0	,387.0,1	0
3833,M,25,14,03051,1	12	,52.0,1	12
3410,M,35,6,37932,1	9	,66.0,1	9
5537,M,56,13,37922,1	14	,0.0,1	14
5442,M,45,16,01612,1	22	,0.0,1	22
2400,M,45,12,37853,1	19	,108.0,1	19
4068,M,45,7,01545,1	0	,46.0,1	0
188,M,25,7,55429,1	0	,548.0,1	0
911,M,18,0,97005,1	2	,260.0,1	2
2539,M,35,7,48197,1	0	,101.0,1	0
824,M,25,5,48103,1	8	,277.0,1	8
465,M,25,0,60656,1	2	,374.0,1	2
2220,M,25,7,85040,1	0	,118.0,1	0
2386,M,50,7,44313,1	0	,109.0,1	0
4013,F,50,1,36067,18	5	,47.0,18	5
2844,M,18,4,98117,1	6	,87.0,1	6
1139,M,35,1,44303,1	5	,219.0,1	5
3016,M,25,7,33916,1	0	,79.0,1	0
4719,F,18,4,44106,18	6	,32.0,18	6
1087,M,50,6,44333,1	9	,230.0,1	9
2179,M,25,15,94303,1	17	,121.0,1	17
5604,M,1,10,44224,1	11	,0.0,1	11
2178,M,50,1,44240,1	5	,121.0,1	5
4024,M,25,4,90048,1	6	,47.0,1	6
5818,M,35,18,52001,1	3	,0.0,1	3
5322,M,50,13,98683,1	14	,24.0,1	14
903,M,25,18,37922,1	3	,261.0,1	3
4605,M,25,12,98105,1	19	,34.0,1	19
4980,M,25,12,83815,1	19	,29.0,1	19
4790,F,25,18,98115,18	3	,31.0,18	3
3670,M,50,12,78703,1	19	,57.0,1	19
3619,M,45,0,42420,1	2	,59.0,1	2
860,M,50,1,37922,1	5	,270.0,1	5
4976,F,25,1,23454,18	5	,29.0,18	5
4320,F,18,20,94410,18	21	,40.0,18	21
2297,M,35,14,03054,1	12	,115.0,1	12
4917,F,50,3,37772,18	15	,30.0,18	15
3575,M,56,13,90503,1	14	,60.0,1	14
304,M,45,5,31901,1	8	,449.0,1	8
1106,M,35,14,95746,1	12	,225.0,1	12
1883,M,18,12,98105,1	19	,143.0,1	19
4803,M,45,7,55438,1	0	,31.0,1	0
5819,F,45,2,31804,18	20	,0.0,18	20
480,F,35,9,37843,18	7	,369.0,18	7
5852,M,25,12,94703,1	19	,0.0,1	19
3290,M,35,7,22904,1	0	,69.0,1	0
3058,F,45,2,37924,18	20	,78.0,18	20
3362,M,45,2,90631,1	20	,67.0,1	20
5244,M,18,4,52003,1	6	,25.0,1	6
4843,F,18,4,56401,18	6	,31.0,18	6
533,M,50,1,37932,1	5	,348.0,1	5
2256,F,50,14,37922,18	12	,117.0,18	12
2312,M,56,18,70817,1	3	,114.0,1	3
4435,M,50,0,36109,1	2	,37.0,1	2
2038,M,56,1,29672,1	5	,131.0,1	5
3029,M,25,15,37923,1	17	,79.0,1	17
5835,M,56,13,49423,1	14	,0.0,1	14
2020,M,35,17,19360,1	4	,132.0,1	4
897,M,25,7,98115,1	0	,262.0,1	0
5014,M,25,7,55405,1	0	,28.0,1	0
1510,F,25,14,98225,18	12	,175.0,18	12
52,M,25,4,94107,1	6	,749.0,1	6
3919,F,35,3,77429,18	15	,50.0,18	15
4670,M,25,5,36109,1	8	,33.0,1	8
4430,M,25,7,37930,1	0	,38.0,1	0
5243,M,25,7,15209,1	0	,25.0,1	0
5123,F,45,14,36109,18	12	,27.0,18	12
3624,M,56,1,37922,1	5	,59.0,1	5
5039,M,56,14,37922,1	12	,28.0,1	12
3960,M,45,12,37914,1	19	,49.0,1	19
5719,F,45,6,37909,18	9	,0.0,18	9
4437,F,35,9,53806,18	7	,37.0,18	7
4436,M,25,7,11793,1	0	,37.0,1	0
4325,F,45,2,14850,18	20	,40.0,18	20
4116,F,56,2,95448,18	20	,45.0,18	20
4037,M,35,17,49424,1	4	,47.0,1	4
3562,M,18,11,60614,1	16	,61.0,1	16
2266,M,25,17,49423,1	4	,116.0,1	4
5663,F,56,9,38558,18	7	,0.0,18	7
3828,F,35,1,37922,18	5	,53.0,18	5
1160,M,56,13,37923,1	14	,215.0,1	14
5849,M,35,15,36109,1	17	,0.0,1	17
4203,M,56,0,37922,1	2	,43.0,1	2
53,F,35,9,95903,18	7	,748.0,18	7
5954,M,18,0,42420,1	2	,0.0,1	2
5048,F,45,7,52003,18	0	,28.0,18	0
4905,F,56,13,37917,18	14	,30.0,18	14
2146,F,25,3,49423,18	15	,124.0,18	15
5102,F,50,6,37922,18	9	,27.0,18	9
3697,F,56,2,03431,18	20	,56.0,18	20
3970,M,56,13,37830,1	14	,48.0,1	14
418,M,35,11,37620,1	16	,389.0,1	16
5308,M,56,13,37923,1	14	,24.0,1	14
4493,M,35,7,32444,1	0	,36.0,1	0
1198,F,45,6,42420,18	9	,211.0,18	9
1299,F,35,5,49424,18	8	,198.0,18	8
5355,F,45,13,37922,18	14	,23.0,18	14
5354,F,35,0,42420,18	2	,23.0,18	2
85,M,45,1,52001,1	5	,693.0,1	5
4136,M,56,13,37830,1	14	,44.0,1	14
2698,F,56,13,37931,18	14	,94.0,18	14
1983,F,35,0,37920,18	2	,135.0,18	2
4304,F,35,6,37919,18	9	,41.0,18	9
5947,M,56,13,37938,1	14	,0.0,1	14
2811,M,50,7,37931,1	0	,89.0,1	0
3705,M,25,12,98133,1	19	,56.0,1	19
3415,F,25,9,29369,18	7	,66.0,18	7
5434,M,25,7,29369,1	0	,22.0,1	0
4743,M,25,1,97405,1	5	,32.0,1	5
1933,M,56,7,10522,1	0	,139.0,1	0
4652,M,25,4,02430,1	6	,33.0,1	6
3468,F,18,19,02452,18	13	,64.0,18	13
4369,M,56,17,53061,1	4	,39.0,1	4
1453,M,18,10,53207,1	11	,183.0,1	11
4666,F,45,6,84318,18	9	,33.0,18	9
3317,M,25,15,06460,1	17	,69.0,1	17
1650,M,18,0,98021,1	2	,160.0,1	2
5910,M,45,13,53132,1	14	,0.0,1	14
2299,F,35,20,43230,18	21	,114.0,18	21
969,M,35,5,34786,1	8	,249.0,1	8
1165,M,35,17,94022,1	4	,215.0,1	4
725,M,25,0,06451,1	2	,297.0,1	2
5201,M,25,17,31311,1	4	,26.0,1	4
4346,M,45,0,45248,1	2	,39.0,1	2
3235,F,56,14,95005,18	12	,71.0,18	12
3471,M,35,17,20151,1	4	,64.0,1	4
1894,M,35,14,75005,1	12	,142.0,1	12
2802,M,45,16,94536,1	22	,89.0,1	22
4775,M,50,6,06511,1	9	,31.0,1	9
1806,M,35,7,76248,1	0	,148.0,1	0
1260,M,18,17,97030,1	4	,203.0,1	4
4401,M,25,7,77099,1	0	,38.0,1	0
4714,M,50,7,94107,1	0	,32.0,1	0
3508,M,35,15,91411,1	17	,63.0,1	17
3507,F,45,1,12538,18	5	,63.0,18	5
520,M,25,11,60611,1	16	,354.0,1	16
5814,F,25,1,97201,18	5	,0.0,18	5
601,M,35,7,19610,1	0	,327.0,1	0
5816,F,56,1,94563,18	5	,0.0,18	5
2592,M,45,15,64081-8102,1	17	,98.0,1	17
4108,M,25,20,46802,1	21	,45.0,1	21
5009,M,35,7,55124,1	0	,29.0,1	0
4532,F,56,13,78737,18	14	,36.0,18	14
1394,M,25,0,19004,1	2	,189.0,1	2
872,M,18,4,94044,1	6	,268.0,1	6
4492,M,18,1,50310,1	5	,36.0,1	5
467,M,50,7,80004-4448,1	0	,373.0,1	0
2035,M,56,16,95816,1	22	,131.0,1	22
3397,M,35,7,31047,1	0	,66.0,1	0
2206,M,18,4,15213,1	6	,120.0,1	6
4438,M,50,7,48152,1	0	,37.0,1	0
3527,F,50,0,95616,18	2	,62.0,18	2
5359,M,25,17,20866,1	4	,23.0,1	4
1282,M,25,12,53154,1	19	,200.0,1	19
3699,M,25,14,19312,1	12	,56.0,1	12
5159,M,35,16,27613,1	22	,26.0,1	22
5353,M,45,12,92104,1	19	,23.0,1	19
4431,M,25,17,19126,1	4	,37.0,1	4
3516,M,25,0,45459,1	2	,62.0,1	2
1472,M,35,7,75013,1	0	,180.0,1	0
4035,M,50,7,34285,1	0	,47.0,1	0
3623,F,56,0,48178,18	2	,59.0,18	2
1213,F,25,1,10025,18	5	,209.0,18	5
1345,F,50,12,55391,18	19	,193.0,18	19
4680,M,45,7,48322,1	0	,33.0,1	0
667,M,25,3,07719,1	15	,311.0,1	15
4991,F,45,3,94560,18	15	,29.0,18	15
5542,M,35,1,92120,1	5	,0.0,1	5
5018,M,25,7,15205,1	0	,28.0,1	0
4011,M,25,7,21029,1	0	,47.0,1	0
4270,M,35,7,02657,1	0	,41.0,1	0
3204,F,45,15,60081,18	17	,72.0,18	17
5965,F,18,4,53538,18	6	,0.0,18	6
2813,M,35,12,95677,1	19	,89.0,1	19
1975,M,18,4,47306,1	6	,135.0,1	6
1200,M,18,0,46304,1	2	,211.0,1	2
4604,F,35,6,27516,18	9	,34.0,18	9
4087,M,56,1,30345,1	5	,45.0,1	5
710,F,35,0,44313,18	2	,301.0,18	2
2081,M,35,7,61910,1	0	,128.0,1	0
5606,M,56,1,04056,1	5	,0.0,1	5
439,M,25,1,06877,1	5	,383.0,1	5
1913,F,25,2,11217,18	20	,141.0,18	20
922,M,25,11,15237,1	16	,258.0,1	16
4132,F,18,5,78704,18	8	,44.0,18	8
2941,F,50,1,14850,18	5	,82.0,18	5
4512,M,56,0,43528,1	2	,36.0,1	2
4788,F,35,9,07728,18	7	,31.0,18	7
866,M,56,1,15701,1	5	,268.0,1	5
4255,M,35,0,06403,1	2	,42.0,1	2
3850,M,18,12,78750,1	19	,52.0,1	19
4254,F,35,20,44303,18	21	,42.0,18	21
400,M,25,14,06405,1	12	,397.0,1	12
4951,F,25,6,80236,18	9	,29.0,18	9
5904,M,35,12,78230,1	19	,0.0,1	19
714,M,25,6,19428,1	9	,300.0,1	9
3378,M,25,0,33073,1	2	,67.0,1	2
483,M,45,17,99005,1	4	,368.0,1	4
5863,M,18,15,45215,1	17	,0.0,1	17
1037,M,25,7,60657,1	0	,238.0,1	0
5521,M,45,17,18049,1	4	,0.0,1	4
5480,F,35,11,15116,18	16	,0.0,18	16
2614,M,25,17,27707,1	4	,97.0,1	4
1655,M,25,16,80126,1	22	,160.0,1	22
4389,M,45,7,75080,1	0	,38.0,1	0
2647,M,56,14,11779,1	12	,96.0,1	12
4511,M,35,20,84010,1	21	,36.0,1	21
5307,M,25,7,94109,1	0	,24.0,1	0
2790,F,35,9,48336,18	7	,90.0,18	7
3825,M,35,7,66224,1	0	,53.0,1	0
2191,M,56,13,32837,1	14	,120.0,1	14
5800,F,1,10,47403,18	11	,0.0,18	11
5036,M,25,7,60115,1	0	,28.0,1	0
1771,M,35,14,01060,1	12	,151.0,1	12
4373,M,56,17,28704,1	4	,39.0,1	4
2810,M,56,13,19312,1	14	,89.0,1	14
4460,M,25,17,02021,1	4	,37.0,1	4
2043,F,25,4,02215,18	6	,131.0,18	6
663,M,35,7,52402,1	0	,311.0,1	0
196,M,35,11,98443,1	16	,542.0,1	16
2927,M,45,16,63128,1	22	,83.0,1	22
5196,F,35,6,08043,18	9	,26.0,18	9
1363,F,25,4,94110,18	6	,192.0,18	6
2523,M,45,0,24541,1	2	,102.0,1	2
889,M,35,6,94598,1	9	,263.0,1	9
5805,F,35,12,54220,18	19	,0.0,18	19
4070,M,35,7,04096,1	0	,46.0,1	0
5966,M,35,7,77040,1	0	,0.0,1	0
2327,M,25,4,94110,1	6	,113.0,1	6
4715,M,35,18,98664,1	3	,32.0,1	3
